pid,parameter,optimal_x
4,[0.989659968491317],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0658702642987188],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9387496311365586],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0704612916689356],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9647456009729698],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9691035653403136],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9488769703268605],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9898177109996245],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9715794003148988],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9434990402220151],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0927313479647058],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0584761436340469],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9741469418132337],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0922182227414454],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9137710178910485],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0223267767110071],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0265856551656631],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9849425429102766],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9328876611772057],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9066082074540062],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0311145828082835],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0790205173687624],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9168360261366756],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9115958613677324],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9446700375361715],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0624272756660134],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.979086611359091],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9526252777592095],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0341646462418403],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9015433902168163],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9637244702797604],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0912493128640617],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9249757375776074],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9044675492496969],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9514947377404536],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0925095044258133],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0135578238954612],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0211777916429983],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9630475798279208],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0950196941212016],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.932467944649706],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0361258118147265],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9685030258343581],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.918853456665743],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.948883389833121],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9547289951145241],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9022282735452007],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9569744066211534],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9289853708432658],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0269726977026257],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0734563914126594],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9404457098191498],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9080654766813694],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0916125377142172],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0219758430814594],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0507064527660372],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0361562910263316],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0525585107512687],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0190305952239422],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0967325602978955],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9848427521271607],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9352497403285626],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0436284593704996],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.048125096615119],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.098130878316902],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0405694656959408],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9832701760231675],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9491410564623362],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.07270843693463],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9009079491113862],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9315537003760659],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9780084948395196],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0202330535202102],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9081144301445138],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9242097319000206],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9139578724052773],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0455443184330773],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.911070872180221],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0129638085806338],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9209006803500446],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0903643186747298],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9216863957558044],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0548877352372041],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9217161764509149],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0264060648142193],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9813762013720547],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0186975717414957],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.081831472190109],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0815178376899346],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.026816667674314],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9354946209820868],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9493339335603969],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0557106092934188],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0782784034175217],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0985141590238507],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0765155090257148],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0535635512332426],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0138167759426746],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9807268003157447],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9392767395953731],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0806724277398148],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0480837613634144],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9745324286255655],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0651298711828492],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0826339111235834],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9711719204482022],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0850957323983024],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9389045547233783],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9528017156049523],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0501448241166778],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0657732702085945],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9184148582078766],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9162963078114428],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0317835874996768],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0961950704499375],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.01087278366035],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9878097856803472],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0704901162765585],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.099438689521523],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.934822774727399],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.057339568205655],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0656165759634806],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0670687889515165],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0263862759257136],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9229467103207083],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9079191386382144],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9347052339447655],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.072972868642915],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.06027742695969],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9537203496969023],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0455639828868777],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9387771105340322],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0921831252525263],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.083638849955829],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.905109050270407],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0902249535447741],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9697787506323481],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0266993071356738],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0999483530991283],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.013410460541699],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.016822444682449],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9802091327554199],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0830661374476487],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0383231641141932],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0355118484555528],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.033233804426481],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0450151625757007],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9258965569645468],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9432260303925915],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0508174463962723],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.015208877675857],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0664485169059708],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.027049591838981],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0425166317964178],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.097509678031863],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9329820554452704],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9731529567805509],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0877316755926318],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9073621511237315],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0407064549974268],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0590421018813416],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0822391824837532],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0579846021634731],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0507787152732573],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0835743463051708],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.09398106133983],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0794531311918374],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9618372257743673],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0651781148116026],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0545731799955163],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9355248451725412],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0387721151619644],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0227018510584536],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9318875757132357],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9593137632631394],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0267463837285706],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0394063959966386],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0661463327675502],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0151353390851445],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9393619000432684],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9334959298793241],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9654496455722877],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0261768585236062],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0686602107708143],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.035195458630169],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9696245795255758],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.098016990408758],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.93988282049195],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.96803975946495],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0614705227652805],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0660025709783378],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9307570988191849],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.022899893803247],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0524029808402422],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0641428594852913],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9305210662073234],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0694475099152483],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.038239423904041],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0725771008849083],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0304908987998926],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0527412871566562],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0937090368969478],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.01032778717362],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0154562241442546],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9115835844417244],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9280210839194651],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9065470389199705],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9041097571674918],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0818347755303264],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0511205864305577],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.976225832494864],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0494738058727817],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9459886618055309],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9055479517301135],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9899038928486613],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0740096302482867],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9306263055666235],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9317966326239374],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9313462849738126],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9077162652139054],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9475479365726064],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[0.9001691298291145],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
4,[1.0890493186201478],"[1.118033988749895, 1.3103706971016593, 0, 1, 1]"
