pid,parameter,optimal_x
5,[0.9201324956625403],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9574195477583902],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9144401209278057],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.968052461729782],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.090245723023112],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9099804975952975],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9472571518322085],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.069797307649214],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0445287125958818],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9336454995997032],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9491997128439162],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9115789364735188],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9199499421480851],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.053742953512859],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0860225549950289],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0106915582332048],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9651647119244257],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.063679056309459],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9189468500036835],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9221510210992832],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9045045819003558],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.026701208599945],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9861998907937664],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9370290334079291],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0412984606591065],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0596715976295583],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9094800280108112],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.051617032124241],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9684097990759779],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9777286827982005],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0184420345553395],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0488403351897686],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9221906605476453],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0460125034230507],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.049716654593989],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9889262550524721],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0785823786737114],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0521732071995167],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9632505670232245],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0855289817332654],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0985774153945542],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.017079839777964],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0247774073646996],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9136449037187026],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9441924576679483],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9505556208165952],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9611897727824794],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.025221665327139],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.053579374990552],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9829931905650443],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9315105514290759],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9854917604922906],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9790215099186552],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.071103094387962],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0769824900827176],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9297350425988831],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0415050848451568],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0830424565826113],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9747777472255303],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0719726410254315],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9062696994722041],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9144588404007602],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.026925402009653],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0515893239460286],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0135746702156894],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0485728787620705],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0478910681491582],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0921149585850816],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9125073255472187],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9090267375269625],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0271586459342665],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.045097873275015],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9039798821560749],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9594977142566735],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9477650744872523],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9301831248241033],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0109541653810767],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9127820576063104],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0336799698116281],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9535095532495048],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9297543442551216],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0753167580590408],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.059646420728199],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0777567872427734],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9784183459544838],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9101850930968853],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9852926260342182],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9050075115998445],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.929141545189721],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0239141248582553],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9805798574302732],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9045201420746426],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0901925449965504],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0577591044826211],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0896750246619906],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9683825301043546],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.96003399639351],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.078858377648651],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9294865991642203],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0363776135003715],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9599653647559928],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0754003373726713],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0937106848608593],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9564186536430269],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9216803947889993],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9282146557433799],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0780708946678168],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0626327380720053],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0914386116272694],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0755577417014481],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9758871516110413],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0842905355561465],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9026529759575498],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0577159411742094],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0965830392127445],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0351404838139233],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9237555786761599],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.021229567198725],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9035308761951192],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9249713129851701],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0355465130201333],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9304789460205976],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9457254698757894],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9058010694143644],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0523830925455753],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9686413388091193],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0235044676775866],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9104397835314693],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0748329625818593],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0621908148966648],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9619137300449201],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0779549130336457],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0844382328951696],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9369918099027352],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0599754255443095],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9429648498746057],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0155691360085874],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0463767974416276],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.027012479401647],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0497574414756583],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0623189772796782],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0723438182262521],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9785486852540428],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9202056508627918],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9291053255492379],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9275406623732416],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9308994537147225],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9309728534424473],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0986011554511022],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9259439493537713],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0376236129580727],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.055070117296777],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.015529400388886],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0577837294688757],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9561849324038559],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9053005168726399],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.028908754045165],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0359591658130904],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0861654801215643],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0769207197978263],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9533270432343535],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0871846850128564],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.080593804411875],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9162882815063761],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.924825639991593],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9616935740109158],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.0425605056065201],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9478706978309503],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9498301460669857],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9466843840984441],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9788988350438869],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9132990264616592],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.983684515722792],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9483707876739477],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9261132936850365],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[1.030715531168124],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
5,[0.9295568925607721],"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
